Date,Source,Site ID,POC,Daily Mean PM10 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
6/14/2024,AQS,60371103,3,24,ug/m3 SC,22,Los Angeles-North Main Street,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/15/2024,AQS,60371103,3,40,ug/m3 SC,37,Los Angeles-North Main Street,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/16/2024,AQS,60371103,3,42,ug/m3 SC,39,Los Angeles-North Main Street,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/17/2024,AQS,60371103,3,45,ug/m3 SC,42,Los Angeles-North Main Street,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/18/2024,AQS,60371103,3,42,ug/m3 SC,39,Los Angeles-North Main Street,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/19/2024,AQS,60371103,3,41,ug/m3 SC,38,Los Angeles-North Main Street,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/20/2024,AQS,60371103,3,36,ug/m3 SC,33,Los Angeles-North Main Street,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/21/2024,AQS,60371103,3,35,ug/m3 SC,32,Los Angeles-North Main Street,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/22/2024,AQS,60371103,3,38,ug/m3 SC,35,Los Angeles-North Main Street,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/23/2024,AQS,60371103,3,20,ug/m3 SC,19,Los Angeles-North Main Street,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/24/2024,AQS,60371103,3,22,ug/m3 SC,20,Los Angeles-North Main Street,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/25/2024,AQS,60371103,3,26,ug/m3 SC,24,Los Angeles-North Main Street,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/26/2024,AQS,60371103,3,28,ug/m3 SC,26,Los Angeles-North Main Street,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/27/2024,AQS,60371103,3,26,ug/m3 SC,24,Los Angeles-North Main Street,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/28/2024,AQS,60371103,3,30,ug/m3 SC,28,Los Angeles-North Main Street,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/29/2024,AQS,60371103,3,29,ug/m3 SC,27,Los Angeles-North Main Street,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/30/2024,AQS,60371103,3,21,ug/m3 SC,19,Los Angeles-North Main Street,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/1/2024,AQS,60371103,3,24,ug/m3 SC,22,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/2/2024,AQS,60371103,3,30,ug/m3 SC,28,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/3/2024,AQS,60371103,3,21,ug/m3 SC,19,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/4/2024,AQS,60371103,3,53,ug/m3 SC,49,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/5/2024,AQS,60371103,3,77,ug/m3 SC,62,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/6/2024,AQS,60371103,3,27,ug/m3 SC,25,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/7/2024,AQS,60371103,3,21,ug/m3 SC,19,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/8/2024,AQS,60371103,3,21,ug/m3 SC,19,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/9/2024,AQS,60371103,3,26,ug/m3 SC,24,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/10/2024,AQS,60371103,3,30,ug/m3 SC,28,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/11/2024,AQS,60371103,3,26,ug/m3 SC,24,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/12/2024,AQS,60371103,3,23,ug/m3 SC,21,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/13/2024,AQS,60371103,3,25,ug/m3 SC,23,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/14/2024,AQS,60371103,3,18,ug/m3 SC,17,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/15/2024,AQS,60371103,3,20,ug/m3 SC,19,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/16/2024,AQS,60371103,3,21,ug/m3 SC,19,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/17/2024,AQS,60371103,3,24,ug/m3 SC,22,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/18/2024,AQS,60371103,3,30,ug/m3 SC,28,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/19/2024,AQS,60371103,3,43,ug/m3 SC,40,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/20/2024,AQS,60371103,3,24,ug/m3 SC,22,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/21/2024,AQS,60371103,3,26,ug/m3 SC,24,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/22/2024,AQS,60371103,3,25,ug/m3 SC,23,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/23/2024,AQS,60371103,3,22,ug/m3 SC,20,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/24/2024,AQS,60371103,3,22,ug/m3 SC,20,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/25/2024,AQS,60371103,3,27,ug/m3 SC,25,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/26/2024,AQS,60371103,3,27,ug/m3 SC,25,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/27/2024,AQS,60371103,3,31,ug/m3 SC,29,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/28/2024,AQS,60371103,3,21,ug/m3 SC,19,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/29/2024,AQS,60371103,3,19,ug/m3 SC,18,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/30/2024,AQS,60371103,3,25,ug/m3 SC,23,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/31/2024,AQS,60371103,3,21,ug/m3 SC,19,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/1/2024,AQS,60371103,3,21,ug/m3 SC,19,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/2/2024,AQS,60371103,3,25,ug/m3 SC,23,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/3/2024,AQS,60371103,3,24,ug/m3 SC,22,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/4/2024,AQS,60371103,3,20,ug/m3 SC,19,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/5/2024,AQS,60371103,3,31,ug/m3 SC,29,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/6/2024,AQS,60371103,3,34,ug/m3 SC,31,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/7/2024,AQS,60371103,3,33,ug/m3 SC,31,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/8/2024,AQS,60371103,3,27,ug/m3 SC,25,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/9/2024,AQS,60371103,3,25,ug/m3 SC,23,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/10/2024,AQS,60371103,3,28,ug/m3 SC,26,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/11/2024,AQS,60371103,3,31,ug/m3 SC,29,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/12/2024,AQS,60371103,3,29,ug/m3 SC,27,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/13/2024,AQS,60371103,3,29,ug/m3 SC,27,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/14/2024,AQS,60371103,3,34,ug/m3 SC,31,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/15/2024,AQS,60371103,3,34,ug/m3 SC,31,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/16/2024,AQS,60371103,3,32,ug/m3 SC,30,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/17/2024,AQS,60371103,3,25,ug/m3 SC,23,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/18/2024,AQS,60371103,3,23,ug/m3 SC,21,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/19/2024,AQS,60371103,3,24,ug/m3 SC,22,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/20/2024,AQS,60371103,3,29,ug/m3 SC,27,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/21/2024,AQS,60371103,3,34,ug/m3 SC,31,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/22/2024,AQS,60371103,3,30,ug/m3 SC,28,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/23/2024,AQS,60371103,3,24,ug/m3 SC,22,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/24/2024,AQS,60371103,3,23,ug/m3 SC,21,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/25/2024,AQS,60371103,3,23,ug/m3 SC,21,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/26/2024,AQS,60371103,3,26,ug/m3 SC,24,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/27/2024,AQS,60371103,3,24,ug/m3 SC,22,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/28/2024,AQS,60371103,3,28,ug/m3 SC,26,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/29/2024,AQS,60371103,3,26,ug/m3 SC,24,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/30/2024,AQS,60371103,3,22,ug/m3 SC,20,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
8/31/2024,AQS,60371103,3,28,ug/m3 SC,26,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
9/1/2024,AQS,60371103,3,31,ug/m3 SC,29,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
9/2/2024,AQS,60371103,3,29,ug/m3 SC,27,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
9/3/2024,AQS,60371103,3,32,ug/m3 SC,30,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
9/4/2024,AQS,60371103,3,34,ug/m3 SC,31,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
9/5/2024,AQS,60371103,3,44,ug/m3 SC,41,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
9/6/2024,AQS,60371103,3,54,ug/m3 SC,50,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
9/7/2024,AQS,60371103,3,56,ug/m3 SC,51,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
9/8/2024,AQS,60371103,3,51,ug/m3 SC,47,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
9/9/2024,AQS,60371103,3,37,ug/m3 SC,34,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
9/10/2024,AQS,60371103,3,30,ug/m3 SC,28,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
9/11/2024,AQS,60371103,3,26,ug/m3 SC,24,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
9/12/2024,AQS,60371103,3,25,ug/m3 SC,23,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
9/13/2024,AQS,60371103,3,32,ug/m3 SC,30,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
9/14/2024,AQS,60371103,3,26,ug/m3 SC,24,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
9/15/2024,AQS,60371103,3,15,ug/m3 SC,14,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
9/16/2024,AQS,60371103,3,17,ug/m3 SC,16,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
9/17/2024,AQS,60371103,3,23,ug/m3 SC,21,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
9/18/2024,AQS,60371103,3,22,ug/m3 SC,20,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
9/19/2024,AQS,60371103,3,18,ug/m3 SC,17,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
9/20/2024,AQS,60371103,3,15,ug/m3 SC,14,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
9/21/2024,AQS,60371103,3,22,ug/m3 SC,20,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
9/22/2024,AQS,60371103,3,20,ug/m3 SC,19,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
9/23/2024,AQS,60371103,3,19,ug/m3 SC,18,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
9/24/2024,AQS,60371103,3,24,ug/m3 SC,22,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
9/25/2024,AQS,60371103,3,24,ug/m3 SC,22,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
9/26/2024,AQS,60371103,3,25,ug/m3 SC,23,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
9/27/2024,AQS,60371103,3,24,ug/m3 SC,22,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
9/28/2024,AQS,60371103,3,25,ug/m3 SC,23,Los Angeles-North Main Street,3,300,81102,PM10 Total 0-10um STP,76,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
